weight;date;price
0.002898;2014-10-15;34.606
0.002899;2014-10-16;7.742
0.002696;2014-10-17;28.622
0.002796;2014-10-18;4.118
0.002996;2014-10-19;79.556
0.002796;2014-10-20;39.952
0.002796;2014-10-21;70.797
0.002496;2014-10-22;45.460
0.002796;2014-10-23;16.531
0.002796;2014-10-24;42.997
0.002796;2014-10-25;43.730
0.002796;2014-10-26;11.030
0.002796;2014-10-27;29.947
0.002796;2014-10-28;96.523
0.002896;2014-10-29;77.295
0.002897;2014-10-30;71.455
0.002898;2014-10-31;18.627
0.002899;2014-11-01;93.733
0.002696;2014-11-02;10.153
0.002796;2014-11-03;95.822
0.002996;2014-11-04;70.791
0.002796;2014-11-05;98.824
0.002796;2014-11-06;89.487
0.002496;2014-11-07;28.579
0.002796;2014-11-08;29.205
0.002796;2014-11-09;12.375
0.002796;2014-11-10;7.071
0.002796;2014-11-11;3.887
0.002796;2014-11-12;45.655
0.002796;2014-11-13;96.173
0.002896;2014-11-14;87.877
0.002897;2014-11-15;10.178
0.002898;2014-11-16;97.598
0.002899;2014-11-17;66.324
0.002696;2014-11-18;80.244
0.002796;2014-11-19;28.435
0.002996;2014-11-20;38.881
0.002796;2014-11-21;49.756
0.002796;2014-11-22;71.044
0.002496;2014-11-23;3.747
0.002796;2014-11-24;94.677
0.002796;2014-11-25;86.885
0.002796;2014-11-26;7.682
0.002796;2014-11-27;48.649
0.002796;2014-11-28;66.006
0.002796;2014-11-29;56.311
0.002896;2014-11-30;16.151
0.002897;2014-12-01;32.301
0.002898;2014-12-02;39.413
0.002899;2014-12-03;78.955
0.002696;2014-12-04;67.663
0.002796;2014-12-05;99.844
0.002996;2014-12-06;33.629
0.002796;2014-12-07;10.059
0.002796;2014-12-08;14.924
0.002496;2014-12-09;24.976
0.002796;2014-12-10;47.150
0.002796;2014-12-11;2.848
0.002796;2014-12-12;74.004
0.002796;2014-12-13;60.499
0.002796;2014-12-14;7.592
0.002796;2014-12-15;84.767
0.002896;2014-12-16;69.442
0.002897;2014-12-17;19.863
0.002898;2014-12-18;11.917
0.002899;2014-12-19;31.116
0.002696;2014-12-20;95.998
0.002796;2014-12-21;4.097
0.002996;2014-12-22;71.808
0.002796;2014-12-23;35.542
0.002796;2014-12-24;0.721
0.002496;2014-12-25;27.133
0.002796;2014-12-26;78.369
0.002796;2014-12-27;81.425
0.002796;2014-12-28;47.994
0.002796;2014-12-29;90.868
0.002796;2014-12-30;98.394
0.002796;2014-12-31;10.081
0.002896;2015-01-01;29.197
0.002897;2015-01-02;25.634
0.002898;2015-01-03;23.107
0.002899;2015-01-04;18.959
0.002696;2015-01-05;62.011
0.002796;2015-01-06;18.262
0.002996;2015-01-07;25.913
0.002796;2015-01-08;7.688
0.002796;2015-01-09;74.175
0.002496;2015-01-10;55.956
0.002796;2015-01-11;30.843
0.002796;2015-01-12;6.622
0.002796;2015-01-13;16.011
0.002796;2015-01-14;85.998
0.002796;2015-01-15;43.877
0.002796;2015-01-16;0.193
0.002896;2015-01-17;4.926
0.002897;2015-01-18;88.985
0.002898;2015-01-19;50.908
0.002899;2015-01-20;13.013
0.002696;2015-01-21;18.079
0.002796;2015-01-22;18.408
0.002996;2015-01-23;50.896
0.002796;2015-01-24;41.497
0.002796;2015-01-25;14.816
0.002496;2015-01-26;68.729
0.002796;2015-01-27;21.122
0.002796;2015-01-28;47.650
0.002796;2015-01-29;38.553
0.002796;2015-01-30;68.752
0.002796;2015-01-31;75.087
0.002796;2015-02-01;94.087
0.002896;2015-02-02;30.894
0.002897;2015-02-03;97.339
0.002898;2015-02-04;93.937
0.002899;2015-02-05;98.439
0.002696;2015-02-06;87.147
0.002796;2015-02-07;40.143
0.002996;2015-02-08;99.631
0.002796;2015-02-09;21.804
0.002796;2015-02-10;88.383
0.002496;2015-02-11;75.403
0.002796;2015-02-12;93.245
0.002796;2015-02-13;80.815
0.002796;2015-02-14;21.749
0.002796;2015-02-15;25.398
0.002796;2015-02-16;97.653
0.002796;2015-02-17;12.900
0.002896;2015-02-18;88.100
0.002897;2015-02-19;88.672
0.002898;2015-02-20;47.464
0.002899;2015-02-21;32.116
0.002696;2015-02-22;21.877
0.002796;2015-02-23;23.887
0.002996;2015-02-24;84.669
0.002796;2015-02-25;90.084
0.002796;2015-02-26;27.045
0.002496;2015-02-27;0.678
0.002796;2015-02-28;51.437
0.002796;2015-03-01;38.972
0.002796;2015-03-02;28.197
0.002796;2015-03-03;98.719
0.002796;2015-03-04;97.984
0.002796;2015-03-05;67.776
0.002896;2015-03-06;92.853
0.002897;2015-03-07;83.771
0.002898;2015-03-08;77.002
0.002899;2015-03-09;80.918
0.002696;2015-03-10;75.416
0.002796;2015-03-11;0.634
0.002996;2015-03-12;93.908
0.002796;2015-03-13;56.271
0.002796;2015-03-14;88.939
0.002496;2015-03-15;71.657
0.002796;2015-03-16;6.029
0.002796;2015-03-17;12.473
0.002796;2015-03-18;60.593
0.002796;2015-03-19;47.466
0.002796;2015-03-20;45.457
0.002796;2015-03-21;17.712
0.002896;2015-03-22;27.918
0.002897;2015-03-23;11.212
0.002898;2015-03-24;72.121
0.002899;2015-03-25;14.709
0.002696;2015-03-26;70.164
0.002796;2015-03-27;88.774
0.002996;2015-03-28;46.778
0.002796;2015-03-29;55.251
0.002796;2015-03-30;79.517
0.002496;2015-03-31;44.392
0.002796;2015-04-01;17.035
0.002796;2015-04-02;33.990
0.002796;2015-04-03;58.872
0.002796;2015-04-04;41.475
0.002796;2015-04-05;17.993
0.002796;2015-04-06;5.890
0.002896;2015-04-07;21.442
0.002897;2015-04-08;59.402
0.002898;2015-04-09;89.690
0.002899;2015-04-10;19.872
0.002696;2015-04-11;77.613
0.002796;2015-04-12;65.661
0.002996;2015-04-13;7.311
0.002796;2015-04-14;59.930
0.002796;2015-04-15;68.527
0.002496;2015-04-16;91.883
0.002796;2015-04-17;15.093
0.002796;2015-04-18;95.703
0.002796;2015-04-19;39.896
0.002796;2015-04-20;80.835
0.002796;2015-04-21;26.242
0.002796;2015-04-22;49.898
0.002896;2015-04-23;59.282
0.002897;2015-04-24;6.639
0.002898;2015-04-25;58.209
0.002899;2015-04-26;20.634
0.002696;2015-04-27;59.676
0.002796;2015-04-28;98.042
0.002996;2015-04-29;66.249
0.002796;2015-04-30;4.034
0.002796;2015-05-01;57.677
0.002496;2015-05-02;98.951
0.002796;2015-05-03;10.074
0.002796;2015-05-04;76.479
0.002796;2015-05-05;93.214
0.002796;2015-05-06;36.238
0.002796;2015-05-07;98.600
0.002796;2015-05-08;12.200
0.002896;2015-05-09;39.296
0.002897;2015-05-10;34.627
0.002898;2015-05-11;78.328
0.002899;2015-05-12;46.201
0.002696;2015-05-13;42.228
0.002796;2015-05-14;95.243
0.002996;2015-05-15;57.678
0.002796;2015-05-16;20.379
0.002796;2015-05-17;69.871
0.002496;2015-05-18;85.349
0.002796;2015-05-19;35.599
0.002796;2015-05-20;21.683
0.002796;2015-05-21;23.964
0.002796;2015-05-22;23.358
0.002796;2015-05-23;86.251
0.002796;2015-05-24;0.383
0.002896;2015-05-25;30.177
0.002897;2015-05-26;78.515
0.002898;2015-05-27;97.295
0.002899;2015-05-28;68.905
0.002696;2015-05-29;60.603
0.002796;2015-05-30;65.980
0.002996;2015-05-31;53.975
0.002796;2015-06-01;39.937
0.002796;2015-06-02;25.353
0.002496;2015-06-03;40.140
0.002796;2015-06-04;30.462
0.002796;2015-06-05;94.364
0.002796;2015-06-06;81.236
0.002796;2015-06-07;23.584
0.002796;2015-06-08;65.853
0.002796;2015-06-09;28.453
0.002896;2015-06-10;27.528
0.002897;2015-06-11;66.096
0.002898;2015-06-12;91.815
0.002899;2015-06-13;43.330
0.002696;2015-06-14;79.462
0.002796;2015-06-15;96.273
0.002996;2015-06-16;39.945
0.002796;2015-06-17;92.955
0.002796;2015-06-18;10.389
0.002496;2015-06-19;66.572
0.002796;2015-06-20;61.532
0.002796;2015-06-21;22.749
0.002796;2015-06-22;16.031
0.002796;2015-06-23;91.161
0.002796;2015-06-24;6.586
0.002796;2015-06-25;28.555
0.002896;2015-06-26;14.843
0.002897;2015-06-27;46.056
0.002898;2015-06-28;29.915
0.002899;2015-06-29;29.684
0.002696;2015-06-30;20.569
0.002796;2015-07-01;43.128
0.002996;2015-07-02;79.306
0.002796;2015-07-03;11.689
0.002796;2015-07-04;27.102
0.002496;2015-07-05;56.538
0.002796;2015-07-06;8.063
0.002796;2015-07-07;88.788
0.002796;2015-07-08;65.557
0.002796;2015-07-09;55.659
0.002796;2015-07-10;0.730
0.002796;2015-07-11;19.005
0.002896;2015-07-12;31.477
0.002897;2015-07-13;3.411
0.002898;2015-07-14;6.448
0.002899;2015-07-15;65.891
0.002696;2015-07-16;88.992
0.002796;2015-07-17;68.041
0.002996;2015-07-18;54.128
0.002796;2015-07-19;14.379
0.002796;2015-07-20;94.317
0.002496;2015-07-21;15.548
0.002796;2015-07-22;32.371
0.002796;2015-07-23;33.933
0.002796;2015-07-24;66.687
0.002796;2015-07-25;18.060
0.002796;2015-07-26;14.383
0.002796;2015-07-27;1.501
0.002896;2015-07-28;74.859
0.002897;2015-07-29;21.291
0.002898;2015-07-30;18.603
0.002899;2015-07-31;64.341
0.002696;2015-08-01;67.280
0.002796;2015-08-02;25.434
0.002996;2015-08-03;6.963
0.002796;2015-08-04;81.336
0.002796;2015-08-05;17.869
0.002496;2015-08-06;62.448
0.002796;2015-08-07;12.220
0.002796;2015-08-08;70.971
0.002796;2015-08-09;40.718
0.002796;2015-08-10;41.386
0.002796;2015-08-11;78.006
0.002796;2015-08-12;13.388
0.002896;2015-08-13;11.169
0.002897;2015-08-14;38.070
0.002898;2015-08-15;26.335
0.002899;2015-08-16;87.335
0.002696;2015-08-17;73.174
0.002796;2015-08-18;49.632
0.002996;2015-08-19;1.753
0.002796;2015-08-20;60.850
0.002796;2015-08-21;1.981
0.002496;2015-08-22;12.601
0.002796;2015-08-23;80.475
0.002796;2015-08-24;5.267
0.002796;2015-08-25;97.868
0.002796;2015-08-26;14.421
0.002796;2015-08-27;83.285
0.002796;2015-08-28;56.644
0.002896;2015-08-29;34.244
0.002897;2015-08-30;19.003
0.002898;2015-08-31;40.722
0.002899;2015-09-01;9.302
0.002696;2015-09-02;5.357
0.002796;2015-09-03;25.942
0.002996;2015-09-04;67.541
0.002796;2015-09-05;3.624
0.002796;2015-09-06;61.571
0.002496;2015-09-07;24.671
0.002796;2015-09-08;63.116
0.002796;2015-09-09;58.900
0.002796;2015-09-10;43.402
0.002796;2015-09-11;93.813
0.002796;2015-09-12;12.526
0.002796;2015-09-13;22.707
0.002896;2015-09-14;34.362
0.002897;2015-09-15;44.489
0.002898;2015-09-16;44.504
0.002899;2015-09-17;82.521
0.002696;2015-09-18;38.491
0.002796;2015-09-19;83.944
0.002996;2015-09-20;84.083
0.002796;2015-09-21;46.264
0.002796;2015-09-22;41.261
0.002496;2015-09-23;84.716
0.002796;2015-09-24;74.787
0.002796;2015-09-25;62.840
0.002796;2015-09-26;67.015
0.002796;2015-09-27;1.147
0.002796;2015-09-28;44.922
0.002796;2015-09-29;4.135
0.002896;2015-09-30;61.239
0.002897;2015-10-01;2.905
0.002898;2015-10-02;24.002
0.002899;2015-10-03;98.962
0.002696;2015-10-04;42.551
0.002796;2015-10-05;50.909
0.002996;2015-10-06;49.558
0.002796;2015-10-07;11.296
0.002796;2015-10-08;42.483
0.002496;2015-10-09;22.058
0.002796;2015-10-10;25.207
0.002796;2015-10-11;37.195
0.002796;2015-10-12;96.348
0.002796;2015-10-13;95.938
0.002796;2015-10-14;20.642
0.002796;2015-10-15;35.550
0.002896;2015-10-16;0.934
0.002897;2015-10-17;71.772
0.002898;2015-10-18;52.733
0.002899;2015-10-19;14.127
0.002696;2015-10-20;79.183
0.002796;2015-10-21;88.205
0.002996;2015-10-22;57.891
0.002796;2015-10-23;65.058
0.002796;2015-10-24;95.655
0.002496;2015-10-25;52.236
0.002796;2015-10-26;42.315
0.002796;2015-10-27;7.733
0.002796;2015-10-28;85.400
0.002796;2015-10-29;59.010
0.002796;2015-10-30;4.003
0.002796;2015-10-31;45.933
0.002896;2015-11-01;39.843
0.002897;2015-11-02;45.823
0.002898;2015-11-03;31.652
0.002899;2015-11-04;88.938
0.002696;2015-11-05;85.796
0.002796;2015-11-06;54.348
0.002996;2015-11-07;6.302
0.002796;2015-11-08;74.365
0.002796;2015-11-09;93.551
0.002496;2015-11-10;63.234
0.002796;2015-11-11;80.237
0.002796;2015-11-12;23.653
0.002796;2015-11-13;49.803
0.002796;2015-11-14;20.967
0.002796;2015-11-15;65.683
0.002796;2015-11-16;45.120
0.002896;2015-11-17;31.623
0.002897;2015-11-18;92.930
0.002898;2015-11-19;94.861
0.002899;2015-11-20;91.923
0.002696;2015-11-21;81.934
0.002796;2015-11-22;5.577
0.002996;2015-11-23;10.271
0.002796;2015-11-24;1.489
0.002796;2015-11-25;29.038
0.002496;2015-11-26;61.247
0.002796;2015-11-27;54.911
0.002796;2015-11-28;8.071
0.002796;2015-11-29;97.456
0.002796;2015-11-30;59.378
0.002796;2015-12-01;91.490
0.002796;2015-12-02;78.843
0.002896;2015-12-03;67.770
0.002897;2015-12-04;35.939
0.002898;2015-12-05;16.149
0.002899;2015-12-06;59.469
0.002696;2015-12-07;8.711
0.002796;2015-12-08;47.940
0.002996;2015-12-09;86.184
0.002796;2015-12-10;46.648
0.002796;2015-12-11;27.246
0.002496;2015-12-12;12.443
0.002796;2015-12-13;28.183
0.002796;2015-12-14;23.961
0.002796;2015-12-15;33.227
0.002796;2015-12-16;39.391
0.002796;2015-12-17;55.084
0.002796;2015-12-18;54.738
0.002896;2015-12-19;26.289
0.002897;2015-12-20;62.025
0.002898;2015-12-21;52.355
0.002899;2015-12-22;83.280
0.002696;2015-12-23;78.236
0.002796;2015-12-24;50.697
0.002996;2015-12-25;37.246
0.002796;2015-12-26;54.082
0.002796;2015-12-27;41.944
0.002496;2015-12-28;77.671
0.002796;2015-12-29;51.927
0.002796;2015-12-30;82.579
0.002796;2015-12-31;6.556
0.002796;2016-01-01;12.330
0.002796;2016-01-02;41.323
0.002796;2016-01-03;81.572
0.002896;2016-01-04;51.516
0.002897;2016-01-05;58.213
0.002898;2016-01-06;43.498
0.002899;2016-01-07;81.795
0.002696;2016-01-08;88.071
0.002796;2016-01-09;31.650
0.002996;2016-01-10;45.639
0.002796;2016-01-11;13.465
0.002796;2016-01-12;98.064
0.002496;2016-01-13;87.863
0.002796;2016-01-14;57.383
0.002796;2016-01-15;27.582
0.002796;2016-01-16;89.826
0.002796;2016-01-17;66.586
0.002796;2016-01-18;16.512
0.002796;2016-01-19;97.894
0.002896;2016-01-20;54.595
0.002897;2016-01-21;29.948
0.002898;2016-01-22;12.798
0.002899;2016-01-23;68.817
0.002696;2016-01-24;50.116
0.002796;2016-01-25;57.157
0.002996;2016-01-26;69.875
0.002796;2016-01-27;11.687
0.002796;2016-01-28;49.176
0.002496;2016-01-29;90.096
0.002796;2016-01-30;86.140
0.002796;2016-01-31;82.414
0.002796;2016-02-01;28.523
0.002796;2016-02-02;86.995
0.002796;2016-02-03;16.490
0.002796;2016-02-04;58.762
0.002896;2016-02-05;75.681
0.002897;2016-02-06;12.042
0.002898;2016-02-07;35.048
0.002899;2016-02-08;84.259
0.002696;2016-02-09;50.175
0.002796;2016-02-10;93.347
0.002996;2016-02-11;30.090
0.002796;2016-02-12;4.119
0.002796;2016-02-13;99.054
0.002496;2016-02-14;70.764
0.002796;2016-02-15;59.289
0.002796;2016-02-16;61.013
0.002796;2016-02-17;29.504
0.002796;2016-02-18;12.481
0.002796;2016-02-19;75.045
0.002796;2016-02-20;44.192
0.002896;2016-02-21;61.327
0.002897;2016-02-22;26.971
0.002898;2016-02-23;56.490
0.002899;2016-02-24;49.901
0.002696;2016-02-25;66.396
0.002796;2016-02-26;99.222
0.002996;2016-02-27;55.570
0.002796;2016-02-28;71.800
0.002796;2016-02-29;87.047
0.002496;2016-03-01;50.597
0.002796;2016-03-02;75.482
0.002796;2016-03-03;70.769
0.002796;2016-03-04;20.099
0.002796;2016-03-05;33.297
0.002796;2016-03-06;41.365
0.002796;2016-03-07;6.626
0.002896;2016-03-08;61.094
0.002897;2016-03-09;81.301
0.002898;2016-03-10;28.220
0.002899;2016-03-11;64.101
0.002696;2016-03-12;28.659
0.002796;2016-03-13;71.385
0.002996;2016-03-14;25.873
0.002796;2016-03-15;63.962
0.002796;2016-03-16;69.160
0.002496;2016-03-17;53.027
0.002796;2016-03-18;94.627
0.002796;2016-03-19;77.909
0.002796;2016-03-20;35.100
0.002796;2016-03-21;36.604
0.002796;2016-03-22;87.640
0.002796;2016-03-23;62.250
0.002896;2016-03-24;13.678
0.002897;2016-03-25;22.934
0.002898;2016-03-26;16.978
0.002899;2016-03-27;7.432
0.002696;2016-03-28;34.426
0.002796;2016-03-29;80.742
0.002996;2016-03-30;93.495
0.002796;2016-03-31;43.291
0.002796;2016-04-01;69.124
0.002496;2016-04-02;40.387
0.002796;2016-04-03;12.416
0.002796;2016-04-04;86.453
0.002796;2016-04-05;51.220
0.002796;2016-04-06;43.701
0.002796;2016-04-07;63.927
0.002796;2016-04-08;54.792
0.002896;2016-04-09;64.503
0.002897;2016-04-10;90.718
0.002898;2016-04-11;59.795
0.002899;2016-04-12;81.980
0.002696;2016-04-13;3.928
0.002796;2016-04-14;99.558
0.002996;2016-04-15;1.132
0.002796;2016-04-16;29.461
0.002796;2016-04-17;43.274
0.002496;2016-04-18;22.593
0.002796;2016-04-19;87.999
0.002796;2016-04-20;89.986
0.002796;2016-04-21;1.947
0.002796;2016-04-22;95.660
0.002796;2016-04-23;1.006
0.002796;2016-04-24;38.034
0.002896;2016-04-25;64.164
0.002897;2016-04-26;63.257
0.002898;2016-04-27;61.833
0.002899;2016-04-28;84.861
0.002696;2016-04-29;26.162
0.002796;2016-04-30;77.825
0.002996;2016-05-01;28.224
0.002796;2016-05-02;29.843
0.002796;2016-05-03;0.689
0.002496;2016-05-04;61.661
0.002796;2016-05-05;88.235
0.002796;2016-05-06;68.314
0.002796;2016-05-07;49.085
0.002796;2016-05-08;1.791
0.002796;2016-05-09;74.418
0.002796;2016-05-10;69.254
0.002896;2016-05-11;8.945
0.002897;2016-05-12;89.740
0.002898;2016-05-13;27.023
0.002899;2016-05-14;97.973
0.002696;2016-05-15;43.899
0.002796;2016-05-16;78.398
0.002996;2016-05-17;62.633
0.002796;2016-05-18;18.046
0.002796;2016-05-19;61.973
0.002496;2016-05-20;88.384
0.002796;2016-05-21;89.718
0.002796;2016-05-22;18.200
0.002796;2016-05-23;19.381
0.002796;2016-05-24;57.601
0.002796;2016-05-25;74.868
0.002796;2016-05-26;85.726
0.002896;2016-05-27;21.545
0.002897;2016-05-28;86.333
0.002898;2016-05-29;81.495
0.002899;2016-05-30;36.123
0.002696;2016-05-31;43.146
0.002796;2016-06-01;16.525
0.002996;2016-06-02;31.342
0.002796;2016-06-03;76.321
0.002796;2016-06-04;53.677
0.002496;2016-06-05;38.194
0.002796;2016-06-06;22.846
0.002796;2016-06-07;70.852
0.002796;2016-06-08;79.520
0.002796;2016-06-09;3.340
0.002796;2016-06-10;48.981
0.002796;2016-06-11;51.323
0.002896;2016-06-12;91.337
0.002897;2016-06-13;22.050
0.002898;2016-06-14;51.438
0.002899;2016-06-15;83.153
0.002696;2016-06-16;68.370
0.002796;2016-06-17;40.796
0.002996;2016-06-18;0.835
0.002796;2016-06-19;13.176
0.002796;2016-06-20;75.939
0.002496;2016-06-21;31.767
0.002796;2016-06-22;12.986
0.002796;2016-06-23;8.566
0.002796;2016-06-24;64.599
0.002796;2016-06-25;21.166
0.002796;2016-06-26;78.352
0.002796;2016-06-27;3.988
0.002896;2016-06-28;97.554
0.002897;2016-06-29;46.939
0.002898;2016-06-30;10.023
0.002899;2016-07-01;12.972
0.002696;2016-07-02;68.032
0.002796;2016-07-03;6.111
0.002996;2016-07-04;23.675
0.002796;2016-07-05;96.350
0.002796;2016-07-06;6.867
0.002496;2016-07-07;4.757
0.002796;2016-07-08;63.818
0.002796;2016-07-09;91.462
0.002796;2016-07-10;92.907
0.002796;2016-07-11;15.455
0.002796;2016-07-12;49.711
0.002796;2016-07-13;89.772
0.002896;2016-07-14;84.563
0.002897;2016-07-15;22.110
0.002898;2016-07-16;8.824
0.002899;2016-07-17;15.025
0.002696;2016-07-18;85.719
0.002796;2016-07-19;3.609
0.002996;2016-07-20;70.548
0.002796;2016-07-21;0.645
0.002796;2016-07-22;48.689
0.002496;2016-07-23;83.714
0.002796;2016-07-24;83.441
0.002796;2016-07-25;5.233
0.002796;2016-07-26;11.553
0.002796;2016-07-27;80.017
0.002796;2016-07-28;88.729
0.002796;2016-07-29;92.121
0.002896;2016-07-30;92.026
0.002897;2016-07-31;98.292
0.002898;2016-08-01;16.832
0.002899;2016-08-02;29.672
0.002696;2016-08-03;43.191
0.002796;2016-08-04;59.913
0.002996;2016-08-05;27.004
0.002796;2016-08-06;30.554
0.002796;2016-08-07;85.478
0.002496;2016-08-08;99.758
0.002796;2016-08-09;91.245
0.002796;2016-08-10;54.910
0.002796;2016-08-11;15.176
0.002796;2016-08-12;66.767
0.002796;2016-08-13;73.618
0.002796;2016-08-14;48.444
0.002896;2016-08-15;97.585
0.002897;2016-08-16;66.370
0.002898;2016-08-17;81.526
0.002899;2016-08-18;97.279
0.002696;2016-08-19;36.859
0.002796;2016-08-20;91.335
0.002996;2016-08-21;67.637
0.002796;2016-08-22;47.734
0.002796;2016-08-23;48.562
0.002496;2016-08-24;62.883
0.002796;2016-08-25;21.995
0.002796;2016-08-26;34.977
0.002796;2016-08-27;38.966
0.002796;2016-08-28;19.414
0.002796;2016-08-29;74.850
0.002796;2016-08-30;95.602
0.002896;2016-08-31;32.492
0.002897;2016-09-01;21.373
0.002898;2016-09-02;8.032
0.002899;2016-09-03;8.900
0.002696;2016-09-04;29.354
0.002796;2016-09-05;41.835
0.002996;2016-09-06;56.691
0.002796;2016-09-07;0.919
0.002796;2016-09-08;2.932
0.002496;2016-09-09;56.334
0.002796;2016-09-10;88.220
0.002796;2016-09-11;45.452
0.002796;2016-09-12;11.594
0.002796;2016-09-13;70.555
0.002796;2016-09-14;6.874
0.002796;2016-09-15;97.537
0.002896;2016-09-16;23.110
0.002897;2016-09-17;84.858
0.002898;2016-09-18;18.699
0.002899;2016-09-19;41.216
0.002696;2016-09-20;18.626
0.002796;2016-09-21;19.643
0.002996;2016-09-22;25.172
0.002796;2016-09-23;18.169
0.002796;2016-09-24;42.308
0.002496;2016-09-25;33.522
0.002796;2016-09-26;74.081
0.002796;2016-09-27;8.743
0.002796;2016-09-28;45.879
0.002796;2016-09-29;50.302
0.002796;2016-09-30;47.573
0.002796;2016-10-01;61.621
0.002896;2016-10-02;40.838
0.002897;2016-10-03;40.961
0.002898;2016-10-04;87.358
0.002899;2016-10-05;78.545
0.002696;2016-10-06;79.778
0.002796;2016-10-07;88.288
0.002996;2016-10-08;80.807
0.002796;2016-10-09;57.659
0.002796;2016-10-10;4.525
0.002496;2016-10-11;30.734
0.002796;2016-10-12;55.922
0.002796;2016-10-13;19.948
0.002796;2016-10-14;74.571
0.002796;2016-10-15;40.429
0.002796;2016-10-16;14.452
0.002796;2016-10-17;47.251
0.002896;2016-10-18;44.833
0.002897;2016-10-19;5.194
0.002898;2016-10-20;52.604
0.002899;2016-10-21;17.840
0.002696;2016-10-22;6.680
0.002796;2016-10-23;93.655
0.002996;2016-10-24;94.212
0.002796;2016-10-25;12.757
0.002796;2016-10-26;66.550
0.002496;2016-10-27;10.939
0.002796;2016-10-28;91.485
0.002796;2016-10-29;47.567
0.002796;2016-10-30;68.228
0.002796;2016-10-31;4.106
0.002796;2016-11-01;27.584
0.002796;2016-11-02;34.707
0.002896;2016-11-03;50.756
0.002897;2016-11-04;77.438
0.002898;2016-11-05;23.744
0.002899;2016-11-06;52.113
0.002696;2016-11-07;24.306
0.002796;2016-11-08;65.493
0.002996;2016-11-09;80.422
0.002796;2016-11-10;76.402
0.002796;2016-11-11;25.061
0.002496;2016-11-12;94.307
0.002796;2016-11-13;55.358
0.002796;2016-11-14;54.823
0.002796;2016-11-15;1.116
0.002796;2016-11-16;8.149
0.002796;2016-11-17;18.706
0.002796;2016-11-18;32.721
0.002896;2016-11-19;43.711
0.002897;2016-11-20;42.075
0.002898;2016-11-21;71.231
0.002899;2016-11-22;41.716
0.002696;2016-11-23;24.238
0.002796;2016-11-24;41.824
0.002996;2016-11-25;77.528
0.002796;2016-11-26;7.244
0.002796;2016-11-27;65.279
0.002496;2016-11-28;98.949
0.002796;2016-11-29;58.045
0.002796;2016-11-30;91.907
0.002796;2016-12-01;80.622
0.002796;2016-12-02;43.678
0.002796;2016-12-03;3.689
0.002796;2016-12-04;38.537
0.002896;2016-12-05;39.787
0.002897;2016-12-06;37.044
0.002898;2016-12-07;66.344
0.002899;2016-12-08;77.346
0.002696;2016-12-09;65.025
0.002796;2016-12-10;43.015
0.002996;2016-12-11;5.633
0.002796;2016-12-12;8.119
0.002796;2016-12-13;84.660
0.002496;2016-12-14;88.069
0.002796;2016-12-15;55.476
0.002796;2016-12-16;61.392
0.002796;2016-12-17;34.343
0.002796;2016-12-18;54.125
0.002796;2016-12-19;1.269
0.002796;2016-12-20;67.593
0.002896;2016-12-21;29.031
0.002897;2016-12-22;49.047
0.002898;2016-12-23;74.678
0.002899;2016-12-24;14.101
0.002696;2016-12-25;92.726
0.002796;2016-12-26;72.109
0.002996;2016-12-27;68.240
0.002796;2016-12-28;50.469
0.002796;2016-12-29;34.520
0.002496;2016-12-30;27.342
0.002796;2016-12-31;2.531
0.002796;2017-01-01;59.375
0.002796;2017-01-02;70.864
0.002796;2017-01-03;14.399
0.002796;2017-01-04;83.004
0.002796;2017-01-05;4.245
0.002896;2017-01-06;33.487
0.002897;2017-01-07;48.453
0.002898;2017-01-08;13.826
0.002899;2017-01-09;24.637
0.002696;2017-01-10;89.841
0.002796;2017-01-11;54.471
0.002996;2017-01-12;13.926
0.002796;2017-01-13;92.473
0.002796;2017-01-14;34.376
0.002496;2017-01-15;34.804
0.002796;2017-01-16;45.224
0.002796;2017-01-17;5.466
0.002796;2017-01-18;56.176
0.002796;2017-01-19;72.960
0.002796;2017-01-20;42.800
0.002796;2017-01-21;48.979
0.002896;2017-01-22;16.204
0.002897;2017-01-23;27.137
0.002898;2017-01-24;84.998
0.002899;2017-01-25;80.339
0.002696;2017-01-26;81.833
0.002796;2017-01-27;41.631
0.002996;2017-01-28;11.706
0.002796;2017-01-29;87.041
0.002796;2017-01-30;17.472
0.002496;2017-01-31;23.164
0.002796;2017-02-01;86.577
0.002796;2017-02-02;5.181
0.002796;2017-02-03;96.567
0.002796;2017-02-04;90.714
0.002796;2017-02-05;69.082
0.002796;2017-02-06;95.199
0.002896;2017-02-07;67.973
0.002897;2017-02-08;34.327
0.002898;2017-02-09;61.358
0.002899;2017-02-10;9.768
0.002696;2017-02-11;75.664
0.002796;2017-02-12;69.609
0.002996;2017-02-13;97.433
0.002796;2017-02-14;20.368
0.002796;2017-02-15;10.644
0.002496;2017-02-16;19.857
0.002796;2017-02-17;50.642
0.002796;2017-02-18;28.132
0.002796;2017-02-19;30.907
0.002796;2017-02-20;65.490
0.002796;2017-02-21;50.719
0.002796;2017-02-22;45.692
0.002896;2017-02-23;4.102
0.002897;2017-02-24;44.361
0.002898;2017-02-25;81.962
0.002899;2017-02-26;3.468
0.002696;2017-02-27;92.013
0.002796;2017-02-28;96.161
0.002996;2017-03-01;70.221
0.002796;2017-03-02;20.582
0.002796;2017-03-03;2.408
0.002496;2017-03-04;35.615
0.002796;2017-03-05;23.627
0.002796;2017-03-06;58.553
